date,product,category,region,quantity,revenue
2023-09-24,Tablet,Eletronics,South America,1,512
2024-11-14,Headphones,Acessorioes,Europe,2,1278
2024-10-20,Phone,Eletronics,Europe,2,740
2024-12-31,Laptop,Eletronics,Asia,1,77
2023-12-06,Headphones,Acessorioes,South America,3,2823
2023-11-22,Tablet,Eletronics,South America,5,2465
2024-04-23,Tablet,Eletronics,North America,2,2116
2024-02-26,Laptop,Eletronics,Europe,1,283
2023-03-23,Phone,Eletronics,Asia,4,348
2023-12-20,Phone,Eletronics,Europe,5,3035
2024-11-03,Tablet,Eletronics,North America,1,123
2023-07-21,Monitor,Eletronics,Europe,5,4720
2024-10-15,Headphones,Acessorioes,Asia,1,1068
2024-06-30,Monitor,Eletronics,Europe,2,532
2023-08-12,Tablet,Eletronics,North America,4,2100
2023-11-15,Laptop,Eletronics,Asia,4,432
2024-08-31,Laptop,Eletronics,Europe,2,1106
2024-01-29,Headphones,Acessorioes,North America,1,795
2024-08-28,Phone,Eletronics,North America,2,1012
2023-11-17,Headphones,Acessorioes,Europe,5,4390
2023-10-06,Tablet,Eletronics,South America,1,182
2023-09-01,Phone,Eletronics,Europe,3,1641
2023-01-24,Tablet,Eletronics,South America,4,3908
2024-02-20,Headphones,Acessorioes,Europe,4,900
2023-05-11,Tablet,Eletronics,Europe,3,2643
2023-09-15,Laptop,Eletronics,Asia,4,2272
2024-12-07,Headphones,Acessorioes,North America,3,2694
2023-06-24,Tablet,Eletronics,Asia,3,918
2024-01-04,Laptop,Eletronics,Asia,4,2864
2024-04-18,Laptop,Eletronics,South America,3,2469
2024-05-05,Phone,Eletronics,Europe,1,788
2024-08-28,Headphones,Acessorioes,Europe,1,913
2024-12-24,Tablet,Eletronics,North America,5,5115
2024-03-18,Monitor,Eletronics,South America,4,3396
2024-03-16,Phone,Eletronics,Asia,5,1520
2023-06-15,Monitor,Eletronics,Europe,5,880
2024-02-29,Phone,Eletronics,North America,5,1790
2024-07-14,Headphones,Acessorioes,South America,4,212
2023-01-15,Laptop,Eletronics,South America,1,685
2023-07-03,Tablet,Eletronics,North America,3,531
2024-12-19,Monitor,Eletronics,North America,3,1161
2023-07-25,Laptop,Eletronics,Asia,5,630
2023-05-07,Phone,Eletronics,South America,5,3155
2023-05-09,Tablet,Eletronics,South America,3,2256
2023-07-28,Headphones,Acessorioes,South America,1,142
2024-07-31,Monitor,Eletronics,North America,1,824
2024-03-02,Phone,Eletronics,North America,4,512
2023-03-07,Laptop,Eletronics,Europe,3,150
2023-07-20,Phone,Eletronics,South America,1,943
2023-12-13,Tablet,Eletronics,South America,4,1132
2023-05-16,Phone,Eletronics,Europe,2,1908
2024-10-02,Headphones,Acessorioes,Europe,5,815
2023-01-21,Phone,Eletronics,South America,4,4188
2023-03-16,Phone,Eletronics,Asia,1,940
2024-02-26,Tablet,Eletronics,Asia,3,1875
2023-11-01,Tablet,Eletronics,Asia,1,142
2023-04-26,Monitor,Eletronics,Europe,5,1705
2024-09-24,Laptop,Eletronics,Asia,5,4030
2024-05-29,Tablet,Eletronics,Europe,3,2841
2024-05-24,Laptop,Eletronics,Europe,2,1172
2024-04-24,Tablet,Eletronics,Europe,3,957
2023-03-25,Headphones,Acessorioes,Asia,2,1918
2024-03-09,Laptop,Eletronics,Asia,3,330
2024-03-11,Headphones,Acessorioes,South America,2,1082
2024-09-15,Phone,Eletronics,Asia,3,2814
2024-10-07,Headphones,Acessorioes,Asia,2,1876
2023-12-02,Laptop,Eletronics,Europe,4,672
2023-05-07,Laptop,Eletronics,South America,2,918
2023-07-25,Monitor,Eletronics,Europe,4,2744
2023-05-09,Headphones,Acessorioes,Asia,2,636
2023-08-29,Headphones,Acessorioes,South America,1,573
2023-05-02,Monitor,Eletronics,North America,1,724
2023-09-14,Monitor,Eletronics,Europe,1,995
2023-01-09,Headphones,Acessorioes,North America,2,856
2024-12-28,Headphones,Acessorioes,South America,1,342
2024-07-06,Monitor,Eletronics,Europe,1,1085
2023-05-31,Monitor,Eletronics,South America,5,3990
2024-04-18,Phone,Eletronics,Europe,4,3144
2023-05-18,Phone,Eletronics,South America,3,1677
2023-03-04,Phone,Eletronics,Asia,3,2100
2023-07-26,Monitor,Eletronics,North America,3,1065
2023-03-21,Phone,Eletronics,North America,4,4192
2024-04-04,Phone,Eletronics,South America,2,206
2024-11-18,Tablet,Eletronics,Asia,2,1982
2023-11-02,Monitor,Eletronics,Asia,2,2016
2024-10-06,Phone,Eletronics,Asia,2,1560
2024-07-04,Headphones,Acessorioes,South America,1,232
2023-11-01,Headphones,Acessorioes,Asia,3,2781
2024-11-08,Headphones,Acessorioes,South America,5,1270
2023-10-02,Monitor,Eletronics,South America,1,896
2023-11-06,Monitor,Eletronics,Europe,1,283
2024-05-14,Monitor,Eletronics,Asia,1,271
2024-11-05,Laptop,Eletronics,North America,1,1094
2023-07-03,Laptop,Eletronics,Europe,5,3415
2024-11-18,Tablet,Eletronics,Europe,4,3188
2024-05-13,Phone,Eletronics,North America,5,1535
2024-03-30,Monitor,Eletronics,North America,3,369
2024-08-19,Phone,Eletronics,South America,2,2090
2023-01-13,Monitor,Eletronics,Europe,3,2058
2023-10-28,Monitor,Eletronics,North America,4,1600
2023-12-31,Phone,Eletronics,South America,1,668
2023-04-04,Laptop,Eletronics,Europe,2,452
2024-02-25,Headphones,Acessorioes,Europe,1,887
2023-12-27,Headphones,Acessorioes,Asia,1,263
2024-08-02,Tablet,Eletronics,Asia,4,1204
2024-10-15,Laptop,Eletronics,South America,3,2601
2024-01-16,Tablet,Eletronics,South America,1,1011
2024-04-29,Phone,Eletronics,South America,1,235
2023-03-24,Phone,Eletronics,North America,5,1025
2024-06-13,Monitor,Eletronics,Europe,2,2128
2023-10-21,Headphones,Acessorioes,North America,4,1844
2023-02-28,Phone,Eletronics,Europe,3,3132
2024-09-27,Monitor,Eletronics,South America,1,938
2024-05-01,Tablet,Eletronics,Europe,1,89
2023-05-07,Tablet,Eletronics,Europe,5,2765
2024-07-15,Phone,Eletronics,North America,5,405
2024-04-16,Laptop,Eletronics,North America,2,1758
2023-05-19,Laptop,Eletronics,South America,3,1941
2024-01-28,Laptop,Eletronics,Europe,3,1698
2024-04-19,Monitor,Eletronics,North America,2,2090
2024-05-15,Monitor,Eletronics,South America,3,2757
2023-05-14,Monitor,Eletronics,Europe,3,1812
2023-06-19,Monitor,Eletronics,Europe,5,415
2024-01-15,Laptop,Eletronics,Asia,3,1839
2023-04-14,Tablet,Eletronics,Europe,1,371
2024-10-05,Headphones,Acessorioes,South America,4,2320
2023-11-13,Monitor,Eletronics,Europe,5,4010
2024-09-05,Headphones,Acessorioes,Europe,3,1683
2024-05-17,Laptop,Eletronics,Europe,1,387
2023-09-25,Tablet,Eletronics,North America,2,1756
2023-01-21,Monitor,Eletronics,South America,2,186
2024-04-28,Monitor,Eletronics,Europe,4,1792
2023-10-01,Phone,Eletronics,North America,1,713
2024-05-06,Phone,Eletronics,Europe,5,1205
2024-01-02,Laptop,Eletronics,South America,5,2770
2023-11-28,Phone,Eletronics,North America,1,949
2023-10-13,Tablet,Eletronics,Asia,1,131
2023-10-18,Headphones,Acessorioes,North America,2,1536
2024-12-10,Tablet,Eletronics,Asia,3,2502
2024-08-18,Monitor,Eletronics,South America,2,2150
2024-09-19,Phone,Eletronics,North America,4,2236
2024-09-28,Laptop,Eletronics,Europe,4,4348
2023-07-02,Tablet,Eletronics,Asia,5,4180
2023-11-20,Monitor,Eletronics,South America,4,1472
2023-04-14,Headphones,Acessorioes,Asia,1,96
2023-04-22,Laptop,Eletronics,South America,3,3177
2023-12-05,Phone,Eletronics,Asia,3,1761
2023-10-12,Laptop,Eletronics,Asia,3,465
2024-10-06,Monitor,Eletronics,Asia,3,2040
2023-10-11,Tablet,Eletronics,South America,1,811
2023-07-15,Phone,Eletronics,South America,2,450
2023-08-14,Tablet,Eletronics,Europe,3,159
2023-08-14,Laptop,Eletronics,Asia,2,892
2023-04-28,Tablet,Eletronics,Europe,4,4004
2023-07-10,Tablet,Eletronics,South America,5,875
2024-05-11,Monitor,Eletronics,North America,4,2732
2024-10-06,Tablet,Eletronics,South America,3,1050
2023-08-08,Monitor,Eletronics,South America,1,329
2023-09-01,Laptop,Eletronics,Europe,5,315
2023-04-07,Tablet,Eletronics,Asia,1,549
2023-03-07,Headphones,Acessorioes,North America,3,2712
2023-01-08,Phone,Eletronics,South America,1,246
2023-03-19,Laptop,Eletronics,North America,3,2760
2023-02-25,Phone,Eletronics,Asia,5,2430
2023-06-19,Laptop,Eletronics,Asia,3,462
2023-08-08,Headphones,Acessorioes,South America,2,1166
2024-07-23,Tablet,Eletronics,Europe,1,302
2024-01-26,Phone,Eletronics,Asia,1,831
2023-12-02,Laptop,Eletronics,Asia,2,1616
2023-03-12,Phone,Eletronics,Asia,5,4585
2023-08-20,Headphones,Acessorioes,Europe,3,2277
2024-01-25,Laptop,Eletronics,North America,1,998
2023-07-08,Monitor,Eletronics,Europe,3,3081
2024-09-17,Monitor,Eletronics,Europe,1,681
2024-10-15,Tablet,Eletronics,South America,4,1004
2024-10-29,Laptop,Eletronics,South America,5,985
2024-05-18,Monitor,Eletronics,South America,4,240
2024-01-11,Phone,Eletronics,South America,2,164
2023-08-21,Tablet,Eletronics,South America,2,1834
2023-02-09,Headphones,Acessorioes,North America,3,2022
2024-06-27,Laptop,Eletronics,North America,4,3008
2023-04-23,Monitor,Eletronics,Asia,4,3948
2023-01-13,Phone,Eletronics,North America,1,827
2024-12-08,Laptop,Eletronics,North America,4,1916
2024-11-23,Monitor,Eletronics,Asia,1,95
2023-07-15,Tablet,Eletronics,North America,5,1155
2023-12-20,Headphones,Acessorioes,South America,5,2890
2024-02-03,Tablet,Eletronics,Asia,1,719
2023-09-01,Headphones,Acessorioes,South America,4,2976
2024-05-29,Laptop,Eletronics,Europe,5,1735
2024-11-23,Headphones,Acessorioes,South America,1,553
2023-08-18,Tablet,Eletronics,North America,1,302
2023-06-04,Phone,Eletronics,South America,1,606
2024-11-11,Headphones,Acessorioes,Europe,4,2272
2024-11-09,Laptop,Eletronics,North America,4,2152
2023-10-09,Phone,Eletronics,North America,2,1722
2023-08-24,Phone,Eletronics,Europe,5,4965
2023-10-17,Headphones,Acessorioes,Asia,4,2824
2024-08-03,Phone,Eletronics,Europe,1,760
2023-07-04,Tablet,Eletronics,North America,2,1074
2024-02-29,Monitor,Eletronics,North America,1,586
2023-11-21,Headphones,Acessorioes,Asia,5,2300
2023-08-15,Phone,Eletronics,South America,1,1039
2024-07-27,Headphones,Acessorioes,North America,1,798
2023-05-22,Tablet,Eletronics,Europe,3,2598
2023-11-08,Tablet,Eletronics,South America,4,4264
2024-10-30,Monitor,Eletronics,Asia,1,783
2023-03-17,Laptop,Eletronics,Europe,3,2292
2024-07-05,Phone,Eletronics,South America,4,2232
2024-08-13,Laptop,Eletronics,Europe,5,525
2024-07-16,Monitor,Eletronics,North America,4,3060
2024-10-20,Tablet,Eletronics,Asia,1,143
2023-03-19,Phone,Eletronics,South America,1,1095
2024-05-04,Monitor,Eletronics,Asia,2,148
2024-10-31,Tablet,Eletronics,Europe,3,1566
2024-06-02,Laptop,Eletronics,North America,3,3105
2023-03-19,Laptop,Eletronics,South America,1,761
2024-08-22,Monitor,Eletronics,North America,2,1238
2024-10-22,Tablet,Eletronics,Europe,3,2880
2024-06-16,Laptop,Eletronics,South America,5,5480
2024-06-02,Laptop,Eletronics,South America,1,953
2023-03-28,Headphones,Acessorioes,Asia,2,1234
2024-10-11,Phone,Eletronics,Europe,3,2514
2024-03-30,Laptop,Eletronics,Asia,1,695
2024-01-05,Monitor,Eletronics,Europe,1,554
2023-04-24,Tablet,Eletronics,Asia,4,2020
2024-08-23,Monitor,Eletronics,Asia,3,1656
2024-11-03,Tablet,Eletronics,South America,3,2787
2023-06-13,Phone,Eletronics,Asia,4,3176
2023-05-21,Phone,Eletronics,Asia,4,3912
2024-01-04,Headphones,Acessorioes,North America,3,2151
2023-05-14,Phone,Eletronics,Europe,3,2469
2023-02-14,Monitor,Eletronics,South America,2,122
2023-03-14,Tablet,Eletronics,Asia,4,3568
2023-12-18,Laptop,Eletronics,North America,2,576
2024-06-26,Tablet,Eletronics,Asia,4,2596
2023-11-25,Tablet,Eletronics,Asia,5,3050
2024-05-07,Laptop,Eletronics,Asia,4,3100
2024-09-07,Tablet,Eletronics,Europe,2,1070
2023-08-09,Tablet,Eletronics,North America,2,420
2023-12-27,Headphones,Acessorioes,North America,2,1828
2023-03-06,Headphones,Acessorioes,South America,5,620
2023-05-07,Monitor,Eletronics,South America,4,1968
2023-07-05,Headphones,Acessorioes,North America,5,2780
2024-06-02,Monitor,Eletronics,Asia,1,445
2023-01-06,Phone,Eletronics,Asia,2,1434
2024-03-25,Headphones,Acessorioes,Asia,3,1059
2023-10-05,Headphones,Acessorioes,Asia,5,5150
2023-03-04,Laptop,Eletronics,Europe,1,885
2023-04-02,Tablet,Eletronics,Asia,4,3716
2024-05-20,Laptop,Eletronics,South America,5,630
2024-11-21,Laptop,Eletronics,South America,4,2000
2024-12-03,Tablet,Eletronics,Asia,5,1370
2023-12-27,Tablet,Eletronics,South America,2,1218
2023-06-01,Monitor,Eletronics,South America,1,515
2023-09-28,Tablet,Eletronics,North America,1,669
2024-12-30,Monitor,Eletronics,Asia,3,582
2023-01-23,Phone,Eletronics,South America,3,2613
2023-03-29,Headphones,Acessorioes,North America,3,3192
2023-08-23,Laptop,Eletronics,Asia,1,70
2023-09-21,Laptop,Eletronics,Asia,5,1575
2023-01-20,Phone,Eletronics,North America,2,164
2024-01-19,Tablet,Eletronics,Asia,5,5165
2024-12-31,Phone,Eletronics,North America,2,750
2023-03-15,Laptop,Eletronics,Asia,2,2116
2023-05-16,Phone,Eletronics,Europe,5,470
2024-09-14,Tablet,Eletronics,Asia,1,1029
2024-11-02,Phone,Eletronics,South America,4,3832
2023-04-18,Phone,Eletronics,Europe,5,4460
2024-12-13,Laptop,Eletronics,Asia,3,723
2023-01-06,Tablet,Eletronics,South America,5,5375
2023-03-30,Phone,Eletronics,Europe,4,324
2024-02-29,Laptop,Eletronics,Asia,2,670
2024-08-04,Laptop,Eletronics,Asia,5,1485
2023-03-22,Tablet,Eletronics,South America,3,633
2024-11-03,Phone,Eletronics,North America,3,3054
2023-09-01,Monitor,Eletronics,South America,1,626
2024-10-29,Phone,Eletronics,Europe,4,1208
2024-11-02,Tablet,Eletronics,Asia,1,641
2024-05-07,Monitor,Eletronics,South America,2,1380
2023-01-27,Laptop,Eletronics,North America,5,3355
2024-01-26,Tablet,Eletronics,Europe,3,2724
2024-08-14,Monitor,Eletronics,Europe,3,1047
2024-03-19,Phone,Eletronics,Asia,3,2121
2024-12-26,Phone,Eletronics,South America,3,255
2024-03-08,Monitor,Eletronics,Asia,3,1989
2024-02-16,Phone,Eletronics,Europe,5,3235
2023-03-31,Tablet,Eletronics,Asia,2,836
2024-05-07,Monitor,Eletronics,North America,3,1737
2024-09-03,Laptop,Eletronics,North America,2,970
2023-10-22,Laptop,Eletronics,South America,3,615
2023-02-06,Monitor,Eletronics,Asia,3,702
2023-02-16,Headphones,Acessorioes,Europe,3,1467
2023-06-17,Laptop,Eletronics,North America,3,588
2023-03-17,Laptop,Eletronics,South America,4,3704
2024-04-01,Phone,Eletronics,Asia,3,3048
2024-08-09,Laptop,Eletronics,Europe,3,3063
2024-07-07,Phone,Eletronics,South America,3,1917
2024-12-09,Monitor,Eletronics,Asia,4,2396
2024-11-07,Monitor,Eletronics,North America,1,951
2023-05-25,Monitor,Eletronics,Asia,5,1480
2023-04-21,Monitor,Eletronics,Asia,4,2468
2023-05-28,Phone,Eletronics,Europe,5,4085
2023-01-27,Laptop,Eletronics,North America,3,2115
2024-08-31,Monitor,Eletronics,South America,3,2355
2024-07-17,Monitor,Eletronics,South America,2,472
2024-03-26,Phone,Eletronics,North America,1,239
2024-07-17,Tablet,Eletronics,North America,4,1360
2023-04-24,Phone,Eletronics,Europe,3,1701
2024-08-18,Phone,Eletronics,North America,2,1574
2024-10-04,Laptop,Eletronics,South America,5,875
2024-08-16,Monitor,Eletronics,South America,2,1416
2024-09-16,Tablet,Eletronics,South America,2,1868
2024-03-18,Laptop,Eletronics,Europe,4,852
2023-10-23,Headphones,Acessorioes,Asia,2,1728
2023-07-04,Phone,Eletronics,South America,3,1557
2024-01-26,Tablet,Eletronics,Europe,2,590
2024-10-28,Laptop,Eletronics,South America,5,415
2024-01-29,Phone,Eletronics,South America,2,1684
2023-08-03,Headphones,Acessorioes,North America,3,2109
2023-10-20,Monitor,Eletronics,Europe,1,188
2024-04-17,Laptop,Eletronics,North America,4,1600
2024-03-10,Laptop,Eletronics,Europe,2,1136
2024-09-02,Tablet,Eletronics,Europe,5,320
2024-03-07,Phone,Eletronics,Asia,1,976
2024-06-26,Laptop,Eletronics,Asia,2,432
2024-05-24,Laptop,Eletronics,Europe,5,3025
2023-08-06,Laptop,Eletronics,North America,3,975
2024-09-09,Monitor,Eletronics,Asia,3,2070
2023-05-22,Tablet,Eletronics,Asia,1,563
2024-08-03,Tablet,Eletronics,South America,5,4765
2023-12-15,Tablet,Eletronics,Asia,3,3165
2023-02-25,Laptop,Eletronics,Europe,4,712
2024-08-24,Laptop,Eletronics,Asia,3,3276
2024-05-24,Monitor,Eletronics,North America,4,3116
2024-02-23,Laptop,Eletronics,Asia,5,2945
2024-06-14,Laptop,Eletronics,South America,2,714
2024-05-23,Phone,Eletronics,Europe,1,938
2023-11-09,Headphones,Acessorioes,South America,4,1336
2024-04-21,Tablet,Eletronics,Asia,4,2536
2023-03-10,Phone,Eletronics,South America,3,2292
2023-01-16,Tablet,Eletronics,Europe,4,3192
2023-04-08,Phone,Eletronics,Europe,1,948
2023-08-21,Monitor,Eletronics,Asia,2,952
2024-06-25,Monitor,Eletronics,North America,5,2910
2024-05-27,Phone,Eletronics,South America,5,4785
2024-11-25,Laptop,Eletronics,South America,4,2688
2024-07-06,Phone,Eletronics,South America,2,1066
2023-09-21,Tablet,Eletronics,Asia,4,1560
2023-10-25,Laptop,Eletronics,Europe,4,1572
2023-04-04,Tablet,Eletronics,Asia,1,145
2024-09-20,Phone,Eletronics,North America,2,1236
2023-11-24,Laptop,Eletronics,South America,3,1209
2023-07-22,Phone,Eletronics,South America,4,1032
2024-08-17,Headphones,Acessorioes,Europe,5,1845
2024-07-25,Monitor,Eletronics,South America,1,916
2024-11-01,Tablet,Eletronics,North America,4,3364
2023-10-07,Laptop,Eletronics,Asia,1,251
2024-09-03,Phone,Eletronics,Europe,4,2092
2023-08-09,Laptop,Eletronics,North America,4,2480
2024-06-15,Headphones,Acessorioes,South America,5,5285
2023-07-18,Tablet,Eletronics,Europe,2,1536
2024-04-21,Phone,Eletronics,Europe,5,5460
2024-12-13,Tablet,Eletronics,Europe,4,1948
2023-11-06,Phone,Eletronics,North America,2,1426
2024-03-18,Monitor,Eletronics,South America,4,2260
2024-09-06,Headphones,Acessorioes,Europe,1,98
2024-01-01,Laptop,Eletronics,Europe,4,4252
2023-12-12,Headphones,Acessorioes,Europe,1,554
2023-02-13,Headphones,Acessorioes,Asia,1,307
2024-06-22,Monitor,Eletronics,North America,4,2836
2024-04-12,Monitor,Eletronics,Europe,4,3092
2024-09-11,Monitor,Eletronics,Europe,2,1296
2023-01-15,Phone,Eletronics,Europe,2,1752
2024-09-09,Laptop,Eletronics,North America,1,818
2024-12-14,Monitor,Eletronics,South America,5,660
2024-05-11,Monitor,Eletronics,Asia,2,1172
2024-01-03,Monitor,Eletronics,Asia,1,1012
2023-01-23,Laptop,Eletronics,Asia,4,2736
2023-07-17,Monitor,Eletronics,South America,4,2700
2024-12-23,Phone,Eletronics,North America,5,3480
2023-10-27,Phone,Eletronics,Europe,4,2224
2024-12-21,Tablet,Eletronics,North America,1,143
2024-04-13,Headphones,Acessorioes,Europe,3,1386
2023-07-31,Monitor,Eletronics,South America,3,1098
2023-09-09,Phone,Eletronics,Asia,4,3280
2023-02-01,Phone,Eletronics,South America,2,2058
2024-03-26,Laptop,Eletronics,South America,2,398
2023-04-24,Laptop,Eletronics,North America,1,102
2023-04-18,Tablet,Eletronics,Asia,4,1264
2024-10-08,Headphones,Acessorioes,North America,2,1446
2023-11-29,Headphones,Acessorioes,Europe,2,1902
2024-07-09,Phone,Eletronics,North America,3,1971
2023-05-22,Tablet,Eletronics,North America,1,152
2024-06-02,Phone,Eletronics,Asia,2,1644
2024-10-26,Laptop,Eletronics,South America,5,2375
2023-01-31,Phone,Eletronics,Europe,5,1585
2023-12-09,Phone,Eletronics,North America,1,330
2024-01-23,Phone,Eletronics,North America,3,1851
2023-02-04,Monitor,Eletronics,North America,5,705
2024-10-31,Headphones,Acessorioes,North America,5,320
2023-01-14,Phone,Eletronics,Europe,5,3370
2023-07-14,Phone,Eletronics,South America,3,2262
2023-10-05,Tablet,Eletronics,South America,5,2740
2024-01-14,Tablet,Eletronics,South America,1,1013
2024-11-29,Monitor,Eletronics,Europe,1,873
2024-05-03,Tablet,Eletronics,Europe,1,366
2024-02-02,Tablet,Eletronics,Asia,4,872
2023-02-22,Monitor,Eletronics,Europe,5,5375
2024-09-05,Headphones,Acessorioes,Europe,4,1304
2023-06-29,Laptop,Eletronics,Europe,3,1401
2023-03-26,Monitor,Eletronics,Europe,5,3810
2024-01-19,Headphones,Acessorioes,Europe,4,2848
2023-08-20,Monitor,Eletronics,Europe,3,2304
2024-09-12,Monitor,Eletronics,Asia,1,1087
2023-03-22,Phone,Eletronics,Europe,1,349
2023-10-01,Headphones,Acessorioes,South America,1,555
2024-12-15,Headphones,Acessorioes,Asia,2,404
2024-12-22,Phone,Eletronics,South America,2,2094
2023-10-02,Headphones,Acessorioes,South America,4,4400
2024-02-14,Monitor,Eletronics,South America,2,1406
2024-02-15,Phone,Eletronics,Europe,3,996
2024-09-07,Phone,Eletronics,North America,2,1672
2024-11-09,Laptop,Eletronics,Asia,5,555
2024-08-21,Phone,Eletronics,Europe,3,1275
2023-07-04,Monitor,Eletronics,North America,2,1018
2024-04-11,Phone,Eletronics,North America,1,694
2024-08-29,Headphones,Acessorioes,Asia,1,434
2023-04-20,Phone,Eletronics,South America,4,4240
2024-11-22,Tablet,Eletronics,South America,4,208
2024-06-23,Tablet,Eletronics,South America,3,2106
2024-05-26,Tablet,Eletronics,North America,3,285
2023-05-15,Monitor,Eletronics,North America,3,1044
2024-06-18,Phone,Eletronics,Asia,3,1752
2024-09-04,Phone,Eletronics,North America,5,765
